appid,genres,type,release_date
1140360,"[{'id': '51', 'description': 'Animation & Modeling'}, {'id': '53', 'description': 'Design & Illustration'}, {'id': '55', 'description': 'Photo Editing'}, {'id': '56', 'description': 'Software Training'}, {'id': '57', 'description': 'Utilities'}, {'id': '58', 'description': 'Video Production'}, {'id': '59', 'description': 'Web Publishing'}, {'id': '60', 'description': 'Game Development'}]",game,"{'coming_soon': False, 'date': 'Sep 28, 2019'}"
1738630,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 2, 2021'}"
2219640,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Jan 8, 2023'}"
2438540,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Dec 23, 2023'}"
2724810,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Dec 20, 2023'}"
51020,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Apr 21, 2010'}"
849600,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jun 8, 2018'}"
1001660,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Mar 28, 2019'}"
1127530,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 3, 2020'}"
1423280,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 16, 2021'}"
1068350,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '9', 'description': 'Racing'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'May 21, 2022'}"
1654520,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'May 9, 2022'}"
1737600,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Sep 13, 2021'}"
1824390,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 2, 2021'}"
2071460,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 23, 2022'}"
523940,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 17, 2017'}"
385850,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Aug 1, 2018'}"
1336130,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 12, 2020'}"
1722110,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 19, 2022'}"
2102330,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Nov 15, 2022'}"
527260,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 8, 2018'}"
1539640,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jul 12, 2021'}"
2443000,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 2, 2023'}"
415140,"[{'id': '51', 'description': 'Animation & Modeling'}, {'id': '53', 'description': 'Design & Illustration'}, {'id': '54', 'description': 'Education'}, {'id': '55', 'description': 'Photo Editing'}, {'id': '56', 'description': 'Software Training'}, {'id': '57', 'description': 'Utilities'}, {'id': '58', 'description': 'Video Production'}]",game,"{'coming_soon': False, 'date': 'May 6, 2016'}"
1040720,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Mar 27, 2019'}"
1299540,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jun 15, 2023'}"
1793340,"[{'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Mar 23, 2022'}"
2262990,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 27, 2023'}"
608980,"[{'id': '53', 'description': 'Design & Illustration'}]",game,"{'coming_soon': False, 'date': 'Mar 15, 2017'}"
719210,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 18, 2018'}"
1670700,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 31, 2022'}"
2798950,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Feb 12, 2024'}"
729980,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 8, 2017'}"
1163290,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 24, 2019'}"
1345320,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 13, 2023'}"
1959470,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Apr 25, 2022'}"
513790,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Aug 15, 2016'}"
476710,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 14, 2016'}"
542240,"[{'id': '72', 'description': 'Nudity'}, {'id': '73', 'description': 'Violent'}, {'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Nov 9, 2016'}"
1236160,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 27, 2020'}"
2235530,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 27, 2023'}"
871510,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Jun 12, 2018'}"
1284050,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 21, 2020'}"
1269240,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 22, 2020'}"
1481120,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Dec 15, 2020'}"
819510,"[{'id': '4', 'description': 'Casual'}, {'id': '60', 'description': 'Game Development'}]",game,"{'coming_soon': False, 'date': 'Jan 8, 2019'}"
1043890,"[{'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Apr 11, 2019'}"
1234120,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Sep 7, 2020'}"
1661600,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'May 19, 2023'}"
2152690,"[{'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Oct 10, 2022'}"
2262960,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jan 10, 2023'}"
2723480,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Dec 25, 2023'}"
524490,"[{'id': '51', 'description': 'Animation & Modeling'}, {'id': '53', 'description': 'Design & Illustration'}, {'id': '57', 'description': 'Utilities'}]",game,"{'coming_soon': False, 'date': 'Sep 5, 2016'}"
539980,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 1, 2016'}"
1020830,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Feb 14, 2019'}"
1127730,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Aug 30, 2019'}"
434470,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 15, 2020'}"
451630,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 17, 2017'}"
882760,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 13, 2020'}"
353080,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': '7 Nov, 2018'}"
1279480,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 13, 2020'}"
1473740,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Apr 12, 2022'}"
1990820,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 21, 2022'}"
2120410,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 8, 2022'}"
1207020,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jan 1, 2020'}"
2434910,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Aug 18, 2023'}"
796780,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Feb 22, 2018'}"
1081090,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'May 27, 2019'}"
1514880,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'May 18, 2023'}"
1803220,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Sep 21, 2023'}"
459150,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Mar 9, 2018'}"
1269030,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Sep 21, 2020'}"
2716520,"[{'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Dec 14, 2023'}"
435260,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 9, 2016'}"
906770,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Feb 19, 2019'}"
1365600,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jun 17, 2022'}"
1441400,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Nov 9, 2020'}"
2086910,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Aug 1, 2023'}"
2697390,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 16, 2024'}"
393350,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Aug 11, 2015'}"
447960,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jun 6, 2016'}"
1290110,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 16, 2020'}"
535890,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 14, 2016'}"
930840,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Oct 7, 2018'}"
428040,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Dec 21, 2015'}"
711920,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 19, 2018'}"
1222540,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Dec 6, 2022'}"
253670,"[{'id': '51', 'description': 'Animation & Modeling'}]",game,"{'coming_soon': False, 'date': 'Nov 12, 2013'}"
1882600,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 15, 2022'}"
2265160,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 10, 2023'}"
1993060,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 30, 2022'}"
961420,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 16, 2019'}"
736420,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Mar 26, 2022'}"
1470790,"[{'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Dec 29, 2020'}"
1988990,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'May 26, 2022'}"
562280,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 18, 2017'}"
1054650,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 18, 2019'}"
1395270,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Oct 26, 2021'}"
1803160,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 3, 2021'}"
411130,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jul 10, 2016'}"
1687150,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 29, 2021'}"
1214060,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Sep 30, 2021'}"
1111830,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jun 25, 2021'}"
1542860,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 29, 2021'}"
1041690,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'May 8, 2020'}"
262100,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 7, 2016'}"
